sElectionAbbr	lPrecinctHndl	sPrecinctID	lPrecinctPortionHndl	sPrecinctPortion	lDistrictHndl	sElecDistrictID	lSubDistrictHndl	iElecSubDistrict
2014June3 	3576	0004155	3576		934	PK05	934	0
2014June3 	3576	0004155	3576		934	PK05	1463	5
2014June3 	3576	0004155	3576		1397	SA024	1397	0
2014June3 	3576	0004155	3576		967	SCC-1	967	0
2014June3 	3576	0004155	3576		985	SE002	985	0
2014June3 	3576	0004155	3576		988	SHS-3	988	0
2014June3 	3576	0004155	3576		1404	SS013	1404	0
2014June3 	3576	0004155	3576		1015	SUS-E	1015	0
2014June3 	3576	0004155	3576		1038	SUT-02	1038	0
2014June3 	3576	0004155	3576		1300	ZT-845	1300	0
2014June3 	3577	0004156	3577		882	*0	882	0
2014June3 	3577	0004156	3577		1427	*405	1427	0
2014June3 	3577	0004156	3577		901	*515	901	0
2014June3 	3577	0004156	3577		1407	CG017	1407	0
2014June3 	3577	0004156	3577		919	HOSP01	919	0
2014June3 	3577	0004156	3577		921	PK01	921	0
2014June3 	3577	0004156	3577		921	PK01	923	2
2014June3 	3577	0004156	3577		934	PK05	934	0
2014June3 	3577	0004156	3577		934	PK05	1463	5
2014June3 	3577	0004156	3577		1397	SA024	1397	0
2014June3 	3577	0004156	3577		967	SCC-1	967	0
2014June3 	3577	0004156	3577		985	SE002	985	0
2014June3 	3577	0004156	3577		988	SHS-3	988	0
2014June3 	3577	0004156	3577		1404	SS013	1404	0
2014June3 	3577	0004156	3577		1035	SUS-X	1035	0
2014June3 	3577	0004156	3577		1038	SUT-02	1038	0
2014June3 	3577	0004156	3577		1300	ZT-845	1300	0
2014June3 	3578	0004201	3578		882	*0	882	0
2014June3 	3578	0004201	3578		1426	*404	1426	0
2014June3 	3578	0004201	3578		899	*513	899	0
2014June3 	3578	0004201	3578		1407	CG017	1407	0
2014June3 	3578	0004201	3578		934	PK05	934	0
2014June3 	3578	0004201	3578		934	PK05	1460	2
2014June3 	3578	0004201	3578		945	PK09	945	0
2014June3 	3578	0004201	3578		945	PK09	948	3
2014June3 	3578	0004201	3578		1398	SA025	1398	0
2014June3 	3578	0004201	3578		980	SCC-4	980	0
2014June3 	3578	0004201	3578		980	SCC-4	1474	3
2014June3 	3578	0004201	3578		985	SE002	985	0
2014June3 	3578	0004201	3578		1403	SS010	1403	0
2014June3 	3578	0004201	3578		998	SUS-3	998	0
2014June3 	3578	0004201	3578		998	SUS-3	1001	3
2014June3 	3578	0004201	3578		1039	SUT-03	1039	0
2014June3 	3578	0004201	3578		1235	ZT-780	1235	0
2014June3 	3579	0004202	3579		882	*0	882	0
2014June3 	3579	0004202	3579		1426	*404	1426	0
2014June3 	3579	0004202	3579		899	*513	899	0
2014June3 	3579	0004202	3579		1407	CG017	1407	0
2014June3 	3579	0004202	3579		934	PK05	934	0
2014June3 	3579	0004202	3579		934	PK05	1461	3
2014June3 	3579	0004202	3579		945	PK09	945	0
2014June3 	3579	0004202	3579		945	PK09	948	3
2014June3 	3579	0004202	3579		1398	SA025	1398	0
2014June3 	3579	0004202	3579		980	SCC-4	980	0
2014June3 	3579	0004202	3579		980	SCC-4	1472	1
2014June3 	3579	0004202	3579		985	SE002	985	0
2014June3 	3579	0004202	3579		1403	SS010	1403	0
2014June3 	3579	0004202	3579		998	SUS-3	998	0
2014June3 	3579	0004202	3579		998	SUS-3	1001	3
2014June3 	3579	0004202	3579		1041	SUT-05	1041	0
2014June3 	3579	0004202	3579		1223	ZT-768	1223	0
2014June3 	3580	0004203	3580		882	*0	882	0
2014June3 	3580	0004203	3580		1426	*404	1426	0
2014June3 	3580	0004203	3580		899	*513	899	0
2014June3 	3580	0004203	3580		1407	CG017	1407	0
2014June3 	3580	0004203	3580		934	PK05	934	0
2014June3 	3580	0004203	3580		934	PK05	1460	2
2014June3 	3580	0004203	3580		945	PK09	945	0
2014June3 	3580	0004203	3580		945	PK09	948	3
2014June3 	3580	0004203	3580		1398	SA025	1398	0
2014June3 	3580	0004203	3580		980	SCC-4	980	0
2014June3 	3580	0004203	3580		980	SCC-4	1474	3
2014June3 	3580	0004203	3580		985	SE002	985	0
2014June3 	3580	0004203	3580		1403	SS010	1403	0
2014June3 	3580	0004203	3580		998	SUS-3	998	0
2014June3 	3580	0004203	3580		998	SUS-3	1001	3
2014June3 	3580	0004203	3580		1039	SUT-03	1039	0
2014June3 	3580	0004203	3580		1224	ZT-769	1224	0
2014June3 	3581	0004204	3581		882	*0	882	0
2014June3 	3581	0004204	3581		1426	*404	1426	0
2014June3 	3581	0004204	3581		899	*513	899	0
2014June3 	3581	0004204	3581		1407	CG017	1407	0
2014June3 	3581	0004204	3581		934	PK05	934	0
2014June3 	3581	0004204	3581		934	PK05	1460	2
2014June3 	3581	0004204	3581		945	PK09	945	0
2014June3 	3581	0004204	3581		945	PK09	948	3
2014June3 	3581	0004204	3581		1398	SA025	1398	0
2014June3 	3581	0004204	3581		980	SCC-4	980	0
2014June3 	3581	0004204	3581		980	SCC-4	1474	3
2014June3 	3581	0004204	3581		985	SE002	985	0
2014June3 	3581	0004204	3581		1403	SS010	1403	0
2014June3 	3581	0004204	3581		998	SUS-3	998	0
2014June3 	3581	0004204	3581		998	SUS-3	1001	3
2014June3 	3581	0004204	3581		1039	SUT-03	1039	0
2014June3 	3581	0004204	3581		1235	ZT-780	1235	0
2014June3 	3582	0004205	3582		882	*0	882	0
2014June3 	3582	0004205	3582		1426	*404	1426	0
2014June3 	3582	0004205	3582		899	*513	899	0
2014June3 	3582	0004205	3582		1407	CG017	1407	0
2014June3 	3582	0004205	3582		934	PK05	934	0
2014June3 	3582	0004205	3582		934	PK05	1460	2
2014June3 	3582	0004205	3582		945	PK09	945	0
2014June3 	3582	0004205	3582		945	PK09	948	3
2014June3 	3582	0004205	3582		1398	SA025	1398	0
2014June3 	3582	0004205	3582		972	SCC-3	972	0
2014June3 	3582	0004205	3582		972	SCC-3	978	6
2014June3 	3582	0004205	3582		985	SE002	985	0
2014June3 	3582	0004205	3582		1403	SS010	1403	0
2014June3 	3582	0004205	3582		1003	SUS-5	1003	0
2014June3 	3582	0004205	3582		1003	SUS-5	1005	2
2014June3 	3582	0004205	3582		1039	SUT-03	1039	0
2014June3 	3582	0004205	3582		1224	ZT-769	1224	0
2014June3 	3583	0004206	3583		882	*0	882	0
2014June3 	3583	0004206	3583		1426	*404	1426	0
2014June3 	3583	0004206	3583		899	*513	899	0
2014June3 	3583	0004206	3583		1407	CG017	1407	0
2014June3 	3583	0004206	3583		934	PK05	934	0
2014June3 	3583	0004206	3583		934	PK05	1461	3
2014June3 	3583	0004206	3583		945	PK09	945	0
2014June3 	3583	0004206	3583		945	PK09	948	3
2014June3 	3583	0004206	3583		1398	SA025	1398	0
2014June3 	3583	0004206	3583		980	SCC-4	980	0
2014June3 	3583	0004206	3583		980	SCC-4	1472	1
2014June3 	3583	0004206	3583		985	SE002	985	0
2014June3 	3583	0004206	3583		1403	SS010	1403	0
2014June3 	3583	0004206	3583		998	SUS-3	998	0
2014June3 	3583	0004206	3583		998	SUS-3	1000	2
2014June3 	3583	0004206	3583		1041	SUT-05	1041	0
2014June3 	3583	0004206	3583		1223	ZT-768	1223	0
2014June3 	3584	0004207	3584		882	*0	882	0
2014June3 	3584	0004207	3584		1426	*404	1426	0
2014June3 	3584	0004207	3584		899	*513	899	0
2014June3 	3584	0004207	3584		1407	CG017	1407	0
2014June3 	3584	0004207	3584		934	PK05	934	0
2014June3 	3584	0004207	3584		934	PK05	1461	3
2014June3 	3584	0004207	3584		945	PK09	945	0
2014June3 	3584	0004207	3584		945	PK09	948	3
2014June3 	3584	0004207	3584		1398	SA025	1398	0
2014June3 	3584	0004207	3584		980	SCC-4	980	0
2014June3 	3584	0004207	3584		980	SCC-4	1472	1
2014June3 	3584	0004207	3584		985	SE002	985	0
2014June3 	3584	0004207	3584		1403	SS010	1403	0
2014June3 	3584	0004207	3584		998	SUS-3	998	0
2014June3 	3584	0004207	3584		998	SUS-3	1001	3
2014June3 	3584	0004207	3584		1041	SUT-05	1041	0
2014June3 	3584	0004207	3584		1222	ZT-767	1222	0
2014June3 	3584	0004207	3584		1223	ZT-768	1223	0
2014June3 	3585	0004208	3585		882	*0	882	0
2014June3 	3585	0004208	3585		1426	*404	1426	0
2014June3 	3585	0004208	3585		899	*513	899	0
2014June3 	3585	0004208	3585		1407	CG017	1407	0
2014June3 	3585	0004208	3585		934	PK05	934	0
2014June3 	3585	0004208	3585		934	PK05	1460	2
2014June3 	3585	0004208	3585		945	PK09	945	0
2014June3 	3585	0004208	3585		945	PK09	948	3
2014June3 	3585	0004208	3585		1398	SA025	1398	0
2014June3 	3585	0004208	3585		980	SCC-4	980	0
2014June3 	3585	0004208	3585		980	SCC-4	1472	1
2014June3 	3585	0004208	3585		985	SE002	985	0
2014June3 	3585	0004208	3585		1403	SS010	1403	0
2014June3 	3585	0004208	3585		998	SUS-3	998	0
2014June3 	3585	0004208	3585		998	SUS-3	1001	3
2014June3 	3585	0004208	3585		1041	SUT-05	1041	0
2014June3 	3585	0004208	3585		1223	ZT-768	1223	0
2014June3 	3586	0004209	3586		882	*0	882	0
2014June3 	3586	0004209	3586		1426	*404	1426	0
2014June3 	3586	0004209	3586		899	*513	899	0
2014June3 	3586	0004209	3586		1407	CG017	1407	0
2014June3 	3586	0004209	3586		934	PK05	934	0
2014June3 	3586	0004209	3586		934	PK05	1461	3
2014June3 	3586	0004209	3586		945	PK09	945	0
2014June3 	3586	0004209	3586		945	PK09	948	3
2014June3 	3586	0004209	3586		1398	SA025	1398	0
2014June3 	3586	0004209	3586		980	SCC-4	980	0
2014June3 	3586	0004209	3586		980	SCC-4	1472	1
2014June3 	3586	0004209	3586		985	SE002	985	0
2014June3 	3586	0004209	3586		1403	SS010	1403	0
2014June3 	3586	0004209	3586		998	SUS-3	998	0
2014June3 	3586	0004209	3586		998	SUS-3	1000	2
2014June3 	3586	0004209	3586		1041	SUT-05	1041	0
2014June3 	3586	0004209	3586		1223	ZT-768	1223	0
2014June3 	3587	0004210	3587		882	*0	882	0
2014June3 	3587	0004210	3587		1426	*404	1426	0
2014June3 	3587	0004210	3587		899	*513	899	0
2014June3 	3587	0004210	3587		1407	CG017	1407	0
2014June3 	3587	0004210	3587		934	PK05	934	0
2014June3 	3587	0004210	3587		934	PK05	1461	3
2014June3 	3587	0004210	3587		945	PK09	945	0
2014June3 	3587	0004210	3587		945	PK09	948	3
2014June3 	3587	0004210	3587		1398	SA025	1398	0
2014June3 	3587	0004210	3587		980	SCC-4	980	0
2014June3 	3587	0004210	3587		980	SCC-4	1472	1
2014June3 	3587	0004210	3587		985	SE002	985	0
2014June3 	3587	0004210	3587		1403	SS010	1403	0
2014June3 	3587	0004210	3587		998	SUS-3	998	0
2014June3 	3587	0004210	3587		998	SUS-3	1000	2
2014June3 	3587	0004210	3587		1041	SUT-05	1041	0
2014June3 	3587	0004210	3587		1223	ZT-768	1223	0
2014June3 	3588	0004211	3588		882	*0	882	0
2014June3 	3588	0004211	3588		1426	*404	1426	0
2014June3 	3588	0004211	3588		899	*513	899	0
2014June3 	3588	0004211	3588		1407	CG017	1407	0
2014June3 	3588	0004211	3588		934	PK05	934	0
2014June3 	3588	0004211	3588		934	PK05	1460	2
2014June3 	3588	0004211	3588		945	PK09	945	0
2014June3 	3588	0004211	3588		945	PK09	948	3
2014June3 	3588	0004211	3588		1398	SA025	1398	0
2014June3 	3588	0004211	3588		980	SCC-4	980	0
2014June3 	3588	0004211	3588		980	SCC-4	1474	3
2014June3 	3588	0004211	3588		985	SE002	985	0
2014June3 	3588	0004211	3588		1403	SS010	1403	0
2014June3 	3588	0004211	3588		998	SUS-3	998	0
2014June3 	3588	0004211	3588		998	SUS-3	1001	3
2014June3 	3588	0004211	3588		1039	SUT-03	1039	0
2014June3 	3588	0004211	3588		1234	ZT-779	1234	0
2014June3 	3588	0004211	3588		1235	ZT-780	1235	0
2014June3 	4098	0004213	4098		882	*0	882	0
2014June3 	4098	0004213	4098		1426	*404	1426	0
2014June3 	4098	0004213	4098		899	*513	899	0
2014June3 	4098	0004213	4098		1407	CG017	1407	0
2014June3 	4098	0004213	4098		934	PK05	934	0
2014June3 	4098	0004213	4098		934	PK05	1461	3
2014June3 	4098	0004213	4098		945	PK09	945	0
2014June3 	4098	0004213	4098		945	PK09	948	3
2014June3 	4098	0004213	4098		1398	SA025	1398	0
2014June3 	4098	0004213	4098		980	SCC-4	980	0
2014June3 	4098	0004213	4098		980	SCC-4	1472	1
2014June3 	4098	0004213	4098		985	SE002	985	0
2014June3 	4098	0004213	4098		1403	SS010	1403	0
2014June3 	4098	0004213	4098		998	SUS-3	998	0
2014June3 	4098	0004213	4098		998	SUS-3	1001	3
2014June3 	4098	0004213	4098		1039	SUT-03	1039	0
2014June3 	4098	0004213	4098		1223	ZT-768	1223	0
2014June3 	3590	0004214	3590		882	*0	882	0
2014June3 	3590	0004214	3590		1426	*404	1426	0
2014June3 	3590	0004214	3590		899	*513	899	0
2014June3 	3590	0004214	3590		1407	CG017	1407	0
2014June3 	3590	0004214	3590		934	PK05	934	0
2014June3 	3590	0004214	3590		934	PK05	1460	2
2014June3 	3590	0004214	3590		945	PK09	945	0
2014June3 	3590	0004214	3590		945	PK09	948	3
2014June3 	3590	0004214	3590		1398	SA025	1398	0
2014June3 	3590	0004214	3590		980	SCC-4	980	0
2014June3 	3590	0004214	3590		980	SCC-4	1474	3
2014June3 	3590	0004214	3590		985	SE002	985	0
2014June3 	3590	0004214	3590		1403	SS010	1403	0
2014June3 	3590	0004214	3590		998	SUS-3	998	0
2014June3 	3590	0004214	3590		998	SUS-3	1001	3
2014June3 	3590	0004214	3590		1039	SUT-03	1039	0
2014June3 	3590	0004214	3590		1233	ZT-778	1233	0
2014June3 	3590	0004214	3590		1235	ZT-780	1235	0
2014June3 	3591	0004215	3591		882	*0	882	0
2014June3 	3591	0004215	3591		1426	*404	1426	0
2014June3 	3591	0004215	3591		899	*513	899	0
2014June3 	3591	0004215	3591		1407	CG017	1407	0
2014June3 	3591	0004215	3591		934	PK05	934	0
2014June3 	3591	0004215	3591		934	PK05	1460	2
2014June3 	3591	0004215	3591		945	PK09	945	0
2014June3 	3591	0004215	3591		945	PK09	948	3
2014June3 	3591	0004215	3591		1398	SA025	1398	0
2014June3 	3591	0004215	3591		980	SCC-4	980	0
2014June3 	3591	0004215	3591		980	SCC-4	1474	3
2014June3 	3591	0004215	3591		985	SE002	985	0
2014June3 	3591	0004215	3591		1403	SS010	1403	0
2014June3 	3591	0004215	3591		998	SUS-3	998	0
2014June3 	3591	0004215	3591		998	SUS-3	1001	3
2014June3 	3591	0004215	3591		1039	SUT-03	1039	0
2014June3 	3591	0004215	3591		1233	ZT-778	1233	0
2014June3 	3592	0004216	3592		882	*0	882	0
2014June3 	3592	0004216	3592		1426	*404	1426	0
2014June3 	3592	0004216	3592		899	*513	899	0
2014June3 	3592	0004216	3592		1407	CG017	1407	0
2014June3 	3592	0004216	3592		934	PK05	934	0
2014June3 	3592	0004216	3592		934	PK05	1460	2
2014June3 	3592	0004216	3592		945	PK09	945	0
2014June3 	3592	0004216	3592		945	PK09	948	3
2014June3 	3592	0004216	3592		1398	SA025	1398	0
2014June3 	3592	0004216	3592		980	SCC-4	980	0
2014June3 	3592	0004216	3592		980	SCC-4	1474	3
2014June3 	3592	0004216	3592		985	SE002	985	0
2014June3 	3592	0004216	3592		1403	SS010	1403	0
2014June3 	3592	0004216	3592		998	SUS-3	998	0
2014June3 	3592	0004216	3592		998	SUS-3	1001	3
2014June3 	3592	0004216	3592		1039	SUT-03	1039	0
2014June3 	3592	0004216	3592		1233	ZT-778	1233	0
2014June3 	3593	0004217	3593		882	*0	882	0
2014June3 	3593	0004217	3593		1426	*404	1426	0
2014June3 	3593	0004217	3593		899	*513	899	0
2014June3 	3593	0004217	3593		1407	CG017	1407	0
2014June3 	3593	0004217	3593		934	PK05	934	0
2014June3 	3593	0004217	3593		934	PK05	1460	2
2014June3 	3593	0004217	3593		945	PK09	945	0
2014June3 	3593	0004217	3593		945	PK09	948	3
2014June3 	3593	0004217	3593		1398	SA025	1398	0
2014June3 	3593	0004217	3593		980	SCC-4	980	0
2014June3 	3593	0004217	3593		980	SCC-4	1474	3
2014June3 	3593	0004217	3593		985	SE002	985	0
2014June3 	3593	0004217	3593		1403	SS010	1403	0
2014June3 	3593	0004217	3593		998	SUS-3	998	0
2014June3 	3593	0004217	3593		998	SUS-3	1001	3
2014June3 	3593	0004217	3593		1039	SUT-03	1039	0
2014June3 	3593	0004217	3593		1233	ZT-778	1233	0
2014June3 	3594	0004218	3594		882	*0	882	0
2014June3 	3594	0004218	3594		1426	*404	1426	0
2014June3 	3594	0004218	3594		899	*513	899	0
2014June3 	3594	0004218	3594		1407	CG017	1407	0
2014June3 	3594	0004218	3594		934	PK05	934	0
2014June3 	3594	0004218	3594		934	PK05	1460	2
2014June3 	3594	0004218	3594		945	PK09	945	0
2014June3 	3594	0004218	3594		945	PK09	948	3
2014June3 	3594	0004218	3594		1398	SA025	1398	0
2014June3 	3594	0004218	3594		980	SCC-4	980	0
2014June3 	3594	0004218	3594		980	SCC-4	1474	3
2014June3 	3594	0004218	3594		985	SE002	985	0
2014June3 	3594	0004218	3594		1403	SS010	1403	0
2014June3 	3594	0004218	3594		998	SUS-3	998	0
2014June3 	3594	0004218	3594		998	SUS-3	1001	3
2014June3 	3594	0004218	3594		1039	SUT-03	1039	0
2014June3 	3594	0004218	3594		1224	ZT-769	1224	0
2014June3 	3594	0004218	3594		1234	ZT-779	1234	0
2014June3 	3595	0004219	3595		882	*0	882	0
2014June3 	3595	0004219	3595		1426	*404	1426	0
2014June3 	3595	0004219	3595		899	*513	899	0
2014June3 	3595	0004219	3595		1407	CG017	1407	0
2014June3 	3595	0004219	3595		934	PK05	934	0
2014June3 	3595	0004219	3595		934	PK05	1460	2
2014June3 	3595	0004219	3595		945	PK09	945	0
2014June3 	3595	0004219	3595		945	PK09	948	3
2014June3 	3595	0004219	3595		1398	SA025	1398	0
2014June3 	3595	0004219	3595		980	SCC-4	980	0
2014June3 	3595	0004219	3595		980	SCC-4	1474	3
2014June3 	3595	0004219	3595		985	SE002	985	0
2014June3 	3595	0004219	3595		1403	SS010	1403	0
2014June3 	3595	0004219	3595		998	SUS-3	998	0
2014June3 	3595	0004219	3595		998	SUS-3	1001	3
2014June3 	3595	0004219	3595		1039	SUT-03	1039	0
2014June3 	3595	0004219	3595		1234	ZT-779	1234	0
2014June3 	3596	0004220	3596		882	*0	882	0
2014June3 	3596	0004220	3596		1426	*404	1426	0
2014June3 	3596	0004220	3596		899	*513	899	0
2014June3 	3596	0004220	3596		1407	CG017	1407	0
2014June3 	3596	0004220	3596		934	PK05	934	0
2014June3 	3596	0004220	3596		934	PK05	1460	2
2014June3 	3596	0004220	3596		945	PK09	945	0
2014June3 	3596	0004220	3596		945	PK09	948	3
2014June3 	3596	0004220	3596		1398	SA025	1398	0
2014June3 	3596	0004220	3596		980	SCC-4	980	0
2014June3 	3596	0004220	3596		980	SCC-4	1474	3
2014June3 	3596	0004220	3596		985	SE002	985	0
2014June3 	3596	0004220	3596		1403	SS010	1403	0
2014June3 	3596	0004220	3596		998	SUS-3	998	0
2014June3 	3596	0004220	3596		998	SUS-3	1001	3
2014June3 	3596	0004220	3596		1039	SUT-03	1039	0
2014June3 	3596	0004220	3596		1224	ZT-769	1224	0
2014June3 	3596	0004220	3596		1234	ZT-779	1234	0
2014June3 	3597	0004221	3597		882	*0	882	0
2014June3 	3597	0004221	3597		1426	*404	1426	0
2014June3 	3597	0004221	3597		899	*513	899	0
2014June3 	3597	0004221	3597		1407	CG017	1407	0
2014June3 	3597	0004221	3597		934	PK05	934	0
2014June3 	3597	0004221	3597		934	PK05	1460	2
2014June3 	3597	0004221	3597		945	PK09	945	0
2014June3 	3597	0004221	3597		945	PK09	948	3
2014June3 	3597	0004221	3597		1398	SA025	1398	0
2014June3 	3597	0004221	3597		980	SCC-4	980	0
2014June3 	3597	0004221	3597		980	SCC-4	1474	3
2014June3 	3597	0004221	3597		985	SE002	985	0
2014June3 	3597	0004221	3597		1403	SS010	1403	0
2014June3 	3597	0004221	3597		998	SUS-3	998	0
2014June3 	3597	0004221	3597		998	SUS-3	1001	3
2014June3 	3597	0004221	3597		1039	SUT-03	1039	0
2014June3 	3597	0004221	3597		1234	ZT-779	1234	0
2014June3 	3598	0004222	3598		882	*0	882	0
2014June3 	3598	0004222	3598		1426	*404	1426	0
2014June3 	3598	0004222	3598		899	*513	899	0
2014June3 	3598	0004222	3598		1407	CG017	1407	0
2014June3 	3598	0004222	3598		934	PK05	934	0
2014June3 	3598	0004222	3598		934	PK05	1460	2
2014June3 	3598	0004222	3598		945	PK09	945	0
2014June3 	3598	0004222	3598		945	PK09	948	3
2014June3 	3598	0004222	3598		1398	SA025	1398	0
2014June3 	3598	0004222	3598		980	SCC-4	980	0
2014June3 	3598	0004222	3598		980	SCC-4	1474	3
2014June3 	3598	0004222	3598		985	SE002	985	0
2014June3 	3598	0004222	3598		1403	SS010	1403	0
2014June3 	3598	0004222	3598		998	SUS-3	998	0
2014June3 	3598	0004222	3598		998	SUS-3	1001	3
2014June3 	3598	0004222	3598		1039	SUT-03	1039	0
2014June3 	3598	0004222	3598		1233	ZT-778	1233	0
2014June3 	3598	0004222	3598		1238	ZT-783	1238	0
2014June3 	3599	0004223	3599		882	*0	882	0
2014June3 	3599	0004223	3599		1426	*404	1426	0
2014June3 	3599	0004223	3599		899	*513	899	0
2014June3 	3599	0004223	3599		1407	CG017	1407	0
2014June3 	3599	0004223	3599		934	PK05	934	0
2014June3 	3599	0004223	3599		934	PK05	1460	2
2014June3 	3599	0004223	3599		945	PK09	945	0
2014June3 	3599	0004223	3599		945	PK09	948	3
2014June3 	3599	0004223	3599		1398	SA025	1398	0
2014June3 	3599	0004223	3599		980	SCC-4	980	0
2014June3 	3599	0004223	3599		980	SCC-4	1474	3
2014June3 	3599	0004223	3599		985	SE002	985	0
2014June3 	3599	0004223	3599		1403	SS010	1403	0
2014June3 	3599	0004223	3599		998	SUS-3	998	0
2014June3 	3599	0004223	3599		998	SUS-3	1001	3
2014June3 	3599	0004223	3599		1039	SUT-03	1039	0
2014June3 	3599	0004223	3599		1233	ZT-778	1233	0
2014June3 	3599	0004223	3599		1235	ZT-780	1235	0
2014June3 	3600	0004225	3600		882	*0	882	0
2014June3 	3600	0004225	3600		1426	*404	1426	0
2014June3 	3600	0004225	3600		899	*513	899	0
2014June3 	3600	0004225	3600		1407	CG017	1407	0
2014June3 	3600	0004225	3600		934	PK05	934	0
2014June3 	3600	0004225	3600		934	PK05	1460	2
2014June3 	3600	0004225	3600		945	PK09	945	0
2014June3 	3600	0004225	3600		945	PK09	948	3
2014June3 	3600	0004225	3600		1398	SA025	1398	0
2014June3 	3600	0004225	3600		980	SCC-4	980	0
2014June3 	3600	0004225	3600		980	SCC-4	1474	3
2014June3 	3600	0004225	3600		985	SE002	985	0
2014June3 	3600	0004225	3600		1403	SS010	1403	0
2014June3 	3600	0004225	3600		998	SUS-3	998	0
2014June3 	3600	0004225	3600		998	SUS-3	1001	3
2014June3 	3600	0004225	3600		1039	SUT-03	1039	0
2014June3 	3600	0004225	3600		1235	ZT-780	1235	0
2014June3 	3601	0004226	3601		882	*0	882	0
2014June3 	3601	0004226	3601		1426	*404	1426	0
2014June3 	3601	0004226	3601		899	*513	899	0
2014June3 	3601	0004226	3601		1407	CG017	1407	0
2014June3 	3601	0004226	3601		934	PK05	934	0
2014June3 	3601	0004226	3601		934	PK05	1460	2
2014June3 	3601	0004226	3601		945	PK09	945	0
2014June3 	3601	0004226	3601		945	PK09	948	3
2014June3 	3601	0004226	3601		1398	SA025	1398	0
2014June3 	3601	0004226	3601		980	SCC-4	980	0
2014June3 	3601	0004226	3601		980	SCC-4	1474	3
2014June3 	3601	0004226	3601		985	SE002	985	0
2014June3 	3601	0004226	3601		1403	SS010	1403	0
2014June3 	3601	0004226	3601		998	SUS-3	998	0
2014June3 	3601	0004226	3601		998	SUS-3	1001	3
2014June3 	3601	0004226	3601		1039	SUT-03	1039	0
