sElectionAbbr	lPctPorHndl	lPrecinctHndl	sPrecinctID	sPrecinctPortion	szPrecinctName	iBalType	sAbsenteePrecinctID	szAbsenteePrecinctName	iMailBallotPrecinct	sVotingPrecinctID	szVotingPrecinctName
2014June3 		3570	0004148		PCT 4148	59	8004103	PCT 4103  C/H/S	0	0004103	PCT 4103  C/H/S
2014June3 		3571	0004149		PCT 4149	59	8004122	PCT 4122  C/H	0	0004122	PCT 4122  C/H
2014June3 		3572	0004150		PCT 4150	59	8004128	PCT 4128  C/H	0	0004128	PCT 4128  C/H
2014June3 		3573	0004152		PCT 4152	59	8004152	PCT 4152  C/H/K/S	0	0004152	PCT 4152  C/H/K/S
2014June3 		3574	0004153		PCT 4153	59	8004153	PCT 4153  C/H/K/S	0	0004153	PCT 4153  C/H/K/S
2014June3 		3575	0004154		PCT 4154	59	8004152	PCT 4152  C/H/K/S	0	0004152	PCT 4152  C/H/K/S
2014June3 		3576	0004155		PCT 4155	59	8004153	PCT 4153  C/H/K/S	0	0004153	PCT 4153  C/H/K/S
2014June3 		3577	0004156		PCT 4156	59	8004087	PCT 4087  C/H/K/S	0	0004087	PCT 4087  C/H/K/S
2014June3 		3578	0004201		PCT 4201	74	8004201	PCT 4201  S	0	0004201	PCT 4201  S
2014June3 		3579	0004202		PCT 4202	74	8004202	PCT MAIL 4202	1	0004202	PCT MAIL 4202
2014June3 		3580	0004203		PCT 4203	74	8004201	PCT 4201  S	0	0004201	PCT 4201  S
2014June3 		3581	0004204		PCT 4204	74	8004201	PCT 4201  S	0	0004201	PCT 4201  S
2014June3 		3582	0004205		PCT 4205	74	8004205	PCT 4205  C/H/S	0	0004205	PCT 4205  C/H/S
2014June3 		3583	0004206		PCT 4206	74	8004202	PCT MAIL 4202	1	0004202	PCT MAIL 4202
2014June3 		3584	0004207		PCT 4207	74	8004202	PCT MAIL 4202	1	0004202	PCT MAIL 4202
2014June3 		3585	0004208		PCT 4208	74	8004208	PCT 4208  H/P/S/V	0	0004208	PCT 4208  H/P/S/V
2014June3 		3586	0004209		PCT 4209	74	8004202	PCT MAIL 4202	1	0004202	PCT MAIL 4202
2014June3 		3587	0004210		PCT 4210	74	8004202	PCT MAIL 4202	1	0004202	PCT MAIL 4202
2014June3 		3588	0004211		PCT 4211	74	8004211	PCT 4211  C/S	0	0004211	PCT 4211  C/S
2014June3 		4098	0004213		PCT 4213	74	8004202	PCT MAIL 4202	1	0004202	PCT MAIL 4202
2014June3 		3590	0004214		PCT 4214	74	8004211	PCT 4211  C/S	0	0004211	PCT 4211  C/S
2014June3 		3591	0004215		PCT 4215	74	8004211	PCT 4211  C/S	0	0004211	PCT 4211  C/S
2014June3 		3592	0004216		PCT 4216	74	8004211	PCT 4211  C/S	0	0004211	PCT 4211  C/S
2014June3 		3593	0004217		PCT 4217	74	8004217	PCT 4217  C/S	0	0004217	PCT 4217  C/S
2014June3 		3594	0004218		PCT 4218	74	8004205	PCT 4205  C/H/S	0	0004205	PCT 4205  C/H/S
2014June3 		3595	0004219		PCT 4219	74	8004205	PCT 4205  C/H/S	0	0004205	PCT 4205  C/H/S
2014June3 		3596	0004220		PCT 4220	74	8004205	PCT 4205  C/H/S	0	0004205	PCT 4205  C/H/S
2014June3 		3597	0004221		PCT 4221	74	8004205	PCT 4205  C/H/S	0	0004205	PCT 4205  C/H/S
2014June3 		3598	0004222		PCT 4222	74	8004222	PCT 4222  S	0	0004222	PCT 4222  S
2014June3 		3599	0004223		PCT 4223	74	8004223	PCT 4223  S	0	0004223	PCT 4223  S
2014June3 		3600	0004225		PCT 4225	74	8004223	PCT 4223  S	0	0004223	PCT 4223  S
2014June3 		3601	0004226		PCT 4226	74	8004226	PCT 4226  S	0	0004226	PCT 4226  S
2014June3 		3602	0004227		PCT 4227	74	8004222	PCT 4222  S	0	0004222	PCT 4222  S
2014June3 		3603	0004229		PCT 4229	74	8004229	PCT 4229  C/S	0	0004229	PCT 4229  C/S
2014June3 		3604	0004231		PCT 4231	74	8004229	PCT 4229  C/S	0	0004229	PCT 4229  C/S
2014June3 		3605	0004232		PCT 4232	74	8004217	PCT 4217  C/S	0	0004217	PCT 4217  C/S
2014June3 		3606	0004233		PCT 4233	74	8004217	PCT 4217  C/S	0	0004217	PCT 4217  C/S
2014June3 		3607	0004235		PCT 4235	74	8004217	PCT 4217  C/S	0	0004217	PCT 4217  C/S
2014June3 		3608	0004238		PCT 4238	74	8004238	PCT 4238  C/H/P/S/V	0	0004238	PCT 4238  C/H/P/S/V
2014June3 		3609	0004241		PCT 4241	74	8004241	PCT 4241  C/P/S/V	0	0004241	PCT 4241  C/P/S/V
2014June3 		3610	0004242		PCT 4242	74	8004242	PCT 4242  C/H/K/P/S/V	0	0004242	PCT 4242  C/H/K/P/S/V
2014June3 		3611	0004247		PCT 4247	74	8004247	PCT 4247  C/H/K/P/S	0	0004247	PCT 4247  C/H/K/P/S
2014June3 		3612	0004248		PCT 4248	74	8004247	PCT 4247  C/H/K/P/S	0	0004247	PCT 4247  C/H/K/P/S
2014June3 		3613	0004249		PCT 4249	74	8004249	PCT 4249  C/K/S	0	0004249	PCT 4249  C/K/S
2014June3 		3614	0004250		PCT 4250	74	8004250	PCT 4250  C/H/P/S/V	0	0004250	PCT 4250  C/H/P/S/V
2014June3 		3615	0004251		PCT 4251	74	8004249	PCT 4249  C/K/S	0	0004249	PCT 4249  C/K/S
2014June3 		3616	0004252		PCT 4252	74	8004250	PCT 4250  C/H/P/S/V	0	0004250	PCT 4250  C/H/P/S/V
2014June3 		3617	0004255		PCT 4255	74	8004255	PCT 4255  S	0	0004255	PCT 4255  S
2014June3 		3618	0004256		PCT 4256	74	8004256	PCT 4256  C/H	0	0004256	PCT 4256  C/H
2014June3 		3619	0004257		PCT 4257	74	8004257	PCT 4257  C/P/S	0	0004257	PCT 4257  C/P/S
2014June3 		3620	0004258		PCT 4258	74	8004258	PCT 4258  C/P/S/V	0	0004258	PCT 4258  C/P/S/V
2014June3 		3621	0004259		PCT 4259	74	8004259	PCT 4259  C/P/S/V	0	0004259	PCT 4259  C/P/S/V
2014June3 		3622	0004260		PCT 4260	74	8004259	PCT 4259  C/P/S/V	0	0004259	PCT 4259  C/P/S/V
2014June3 		3623	0004261		PCT 4261	74	8004261	PCT 4261  C/H/P/S/V	0	0004261	PCT 4261  C/H/P/S/V
2014June3 		3624	0004262		PCT 4262	74	8004242	PCT 4242  C/H/K/P/S/V	0	0004242	PCT 4242  C/H/K/P/S/V
2014June3 		3625	0004265		PCT 4265	74	8004265	PCT 4265  C/H/K/S	0	0004265	PCT 4265  C/H/K/S
2014June3 		3626	0004268		PCT 4268	74	8004268	PCT 4268  C/H/P/S/V	0	0004268	PCT 4268  C/H/P/S/V
2014June3 		3627	0004269		PCT 4269	74	8004269	PCT 4269  C/H	0	0004269	PCT 4269  C/H
2014June3 		3628	0004270		PCT 4270	74	8004238	PCT 4238  C/H/P/S/V	0	0004238	PCT 4238  C/H/P/S/V
2014June3 		3629	0004271		PCT 4271	74	8004271	PCT 4271  C/H/K/P/S/V	0	0004271	PCT 4271  C/H/K/P/S/V
2014June3 		3630	0004272		PCT 4272	74	8004272	PCT 4272  C/P/S/V	0	0004272	PCT 4272  C/P/S/V
2014June3 		3631	0004273		PCT 4273	74	8004273	PCT 4273  C/P/S/V	0	0004273	PCT 4273  C/P/S/V
2014June3 		3632	0004274		PCT 4274	74	8004256	PCT 4256  C/H	0	0004256	PCT 4256  C/H
2014June3 		3633	0004275		PCT 4275	74	8004275	PCT 4275  C/S/V	0	0004275	PCT 4275  C/S/V
2014June3 		3634	0004276		PCT 4276	74	8004273	PCT 4273  C/P/S/V	0	0004273	PCT 4273  C/P/S/V
2014June3 		3635	0004277		PCT 4277	74	8004271	PCT 4271  C/H/K/P/S/V	0	0004271	PCT 4271  C/H/K/P/S/V
2014June3 		3636	0004278		PCT 4278	74	8004261	PCT 4261  C/H/P/S/V	0	0004261	PCT 4261  C/H/P/S/V
2014June3 		3637	0004279		PCT 4279	74	8004241	PCT 4241  C/P/S/V	0	0004241	PCT 4241  C/P/S/V
2014June3 		3638	0004280		PCT 4280	74	8004275	PCT 4275  C/S/V	0	0004275	PCT 4275  C/S/V
2014June3 		3639	0004281		PCT 4281	74	8004281	PCT 4281  H/P/S/V	0	0004281	PCT 4281  H/P/S/V
2014June3 		3640	0004282		PCT 4282	74	8004222	PCT 4222  S	0	0004222	PCT 4222  S
2014June3 		3641	0004283		PCT 4283	74	8004283	PCT 4283  C/H/K/S	0	0004283	PCT 4283  C/H/K/S
2014June3 		3642	0004284		PCT 4284	74	8004265	PCT 4265  C/H/K/S	0	0004265	PCT 4265  C/H/K/S
2014June3 		3643	0004285		PCT 4285	74	8004285	PCT 4285  P/S/V	0	0004285	PCT 4285  P/S/V
2014June3 		3644	0004286		PCT 4286	74	8004285	PCT 4285  P/S/V	0	0004285	PCT 4285  P/S/V
2014June3 		3645	0004287		PCT 4287	74	8004275	PCT 4275  C/S/V	0	0004275	PCT 4275  C/S/V
2014June3 		3646	0004288		PCT 4288	74	8004288	PCT 4288  S	0	0004288	PCT 4288  S
2014June3 		3647	0004289		PCT 4289	74	8004288	PCT 4288  S	0	0004288	PCT 4288  S
2014June3 		3648	0004290		PCT 4290	74	8004290	PCT 4290  C/S	0	0004290	PCT 4290  C/S
2014June3 		3649	0004291		PCT 4291	74	8004291	PCT 4291  C/S	0	0004291	PCT 4291  C/S
2014June3 		3650	0004292		PCT 4292	74	8004272	PCT 4272  C/P/S/V	0	0004272	PCT 4272  C/P/S/V
2014June3 		3651	0004294		PCT 4294	74	8004290	PCT 4290  C/S	0	0004290	PCT 4290  C/S
2014June3 		3652	0004295		PCT 4295	74	8004290	PCT 4290  C/S	0	0004290	PCT 4290  C/S
2014June3 		3653	0004296		PCT 4296	74	8004296	PCT 4296  C/H	0	0004296	PCT 4296  C/H
2014June3 		3654	0004297		PCT 4297	74	8004297	PCT 4297  C/S	0	0004297	PCT 4297  C/S
2014June3 		3655	0004298		PCT 4298	74	8004298	PCT 4298  C/V	0	0004298	PCT 4298  C/V
2014June3 		4158	0004299		PCT 4299	74	8004291	PCT 4291  C/S	0	0004291	PCT 4291  C/S
2014June3 		3656	0004301		PCT 4301	74	8004301	PCT 4301  C	0	0004301	PCT 4301  C
2014June3 		3657	0004302		PCT 4302	74	8004291	PCT 4291  C/S	0	0004291	PCT 4291  C/S
2014June3 		3658	0004303		PCT 4303	74	8004291	PCT 4291  C/S	0	0004291	PCT 4291  C/S
2014June3 		3659	0004304		PCT 4304	74	8004290	PCT 4290  C/S	0	0004290	PCT 4290  C/S
2014June3 		3660	0004305		PCT 4305	74	8004305	PCT 4305  C	0	0004305	PCT 4305  C
2014June3 		3661	0004306		PCT 4306	74	8004226	PCT 4226  S	0	0004226	PCT 4226  S
2014June3 		3662	0004307		PCT 4307	74	8004297	PCT 4297  C/S	0	0004297	PCT 4297  C/S
2014June3 		4159	0004308		PCT 4308	74	8004291	PCT 4291  C/S	0	0004291	PCT 4291  C/S
2014June3 		4163	0004309		PCT 4309	74	8004291	PCT 4291  C/S	0	0004291	PCT 4291  C/S
2014June3 		3663	0004310		PCT 4310	74	8004310	PCT 4310  C	0	0004310	PCT 4310  C
2014June3 		3664	0004311		PCT 4311	75	8004311	PCT MAIL 4311	1	0004311	PCT MAIL 4311
2014June3 		3665	0004312		PCT 4312	74	8004312	PCT 4312  C/H/J/K	0	0004312	PCT 4312  C/H/J/K
2014June3 		3666	0004313		PCT 4313	74	8004310	PCT 4310  C	0	0004310	PCT 4310  C
2014June3 		3667	0004315		PCT 4315	74	8004315	PCT 4315  C/V	0	0004315	PCT 4315  C/V
2014June3 		3668	0004316		PCT 4316	74	8004315	PCT 4315  C/V	0	0004315	PCT 4315  C/V
2014June3 		3669	0004317		PCT 4317	74	8004305	PCT 4305  C	0	0004305	PCT 4305  C
2014June3 		3670	0004318		PCT 4318	74	8004312	PCT 4312  C/H/J/K	0	0004312	PCT 4312  C/H/J/K
2014June3 		3671	0004319		PCT 4319	74	8004312	PCT 4312  C/H/J/K	0	0004312	PCT 4312  C/H/J/K
2014June3 		3672	0004320		PCT 4320	75	8004311	PCT MAIL 4311	1	0004311	PCT MAIL 4311
2014June3 		3673	0004321		PCT 4321	74	8004321	PCT 4321  C/H/P/S/V	0	0004321	PCT 4321  C/H/P/S/V
2014June3 		3674	0004322		PCT 4322	74	8004298	PCT 4298  C/V	0	0004298	PCT 4298  C/V
2014June3 		3675	0004323		PCT 4323	74	8004321	PCT 4321  C/H/P/S/V	0	0004321	PCT 4321  C/H/P/S/V
2014June3 		3676	0004324		PCT 4324	74	8004301	PCT 4301  C	0	0004301	PCT 4301  C
2014June3 		3677	0004326		PCT 4326	74	8004326	PCT 4326  C/K/S	0	0004326	PCT 4326  C/K/S
2014June3 		3678	0004327		PCT 4327	74	8004327	PCT 4327  C/H/P/S	0	0004327	PCT 4327  C/H/P/S
2014June3 		3679	0004328		PCT 4328	74	8004327	PCT 4327  C/H/P/S	0	0004327	PCT 4327  C/H/P/S
2014June3 		3680	0004330		PCT 4330	74	8004330	PCT 4330  C/V	0	0004330	PCT 4330  C/V
2014June3 		3681	0004331		PCT 4331	74	8004283	PCT 4283  C/H/K/S	0	0004283	PCT 4283  C/H/K/S
2014June3 		3682	0004332		PCT 4332	74	8004332	PCT 4332  P/S/V	0	0004332	PCT 4332  P/S/V
2014June3 		3683	0004334		PCT 4334	74	8004334	PCT 4334  C/S	0	0004334	PCT 4334  C/S
2014June3 		3684	0004335		PCT 4335	74	8004334	PCT 4334  C/S	0	0004334	PCT 4334  C/S
2014June3 		3685	0004339		PCT 4339	74	8004330	PCT 4330  C/V	0	0004330	PCT 4330  C/V
2014June3 		3686	0004341		PCT 4341	74	8004255	PCT 4255  S	0	0004255	PCT 4255  S
2014June3 		3687	0004344		PCT 4344	74	8004344	PCT 4344  C/H/S	0	0004344	PCT 4344  C/H/S
2014June3 		3688	0004345		PCT 4345	74	8004344	PCT 4344  C/H/S	0	0004344	PCT 4344  C/H/S
2014June3 		3689	0004346		PCT 4346	74	8004208	PCT 4208  H/P/S/V	0	0004208	PCT 4208  H/P/S/V
2014June3 		3690	0004348		PCT 4348	74	8004326	PCT 4326  C/K/S	0	0004326	PCT 4326  C/K/S
2014June3 		3691	0004349		PCT 4349	74	8004249	PCT 4249  C/K/S	0	0004249	PCT 4249  C/K/S
2014June3 		3692	0004353		PCT 4353	74	8004226	PCT 4226  S	0	0004226	PCT 4226  S
2014June3 		3693	0004401		PCT 4401	76	8004401	PCT 4401  C/P/S/V	0	0004401	PCT 4401  C/P/S/V
2014June3 		3694	0004402		PCT 4402	76	8004402	PCT 4402  C/P/S/V	0	0004402	PCT 4402  C/P/S/V
2014June3 		3695	0004403		PCT 4403	77	8004403	PCT MAIL 4403	1	0004403	PCT MAIL 4403
2014June3 		3696	0004404		PCT 4404	76	8004404	PCT 4404  C/S/V	0	0004404	PCT 4404  C/S/V
2014June3 		3697	0004405		PCT 4405	76	8004405	PCT 4405  C/P/S/V	0	0004405	PCT 4405  C/P/S/V
2014June3 		3698	0004406		PCT 4406	76	8004406	PCT 4406  C/P/S/V	0	0004406	PCT 4406  C/P/S/V
2014June3 		3699	0004407		PCT 4407	76	8004407	PCT 4407  C/H/P/S/V	0	0004407	PCT 4407  C/H/P/S/V
2014June3 		3700	0004408		PCT 4408	76	8004408	PCT 4408  C/P/S/V	0	0004408	PCT 4408  C/P/S/V
2014June3 		3701	0004409		PCT 4409	76	8004409	PCT 4409  C/P/S/V	0	0004409	PCT 4409  C/P/S/V
2014June3 		3702	0004410		PCT 4410	76	8004410	PCT 4410  C/P/S/V	0	0004410	PCT 4410  C/P/S/V
2014June3 		3703	0004411		PCT 4411	76	8004411	PCT 4411  C/P/S/V	0	0004411	PCT 4411  C/P/S/V
2014June3 		3704	0004412		PCT 4412	76	8004412	PCT 4412  C/P/S/V	0	0004412	PCT 4412  C/P/S/V
2014June3 		3705	0004413		PCT 4413	76	8004413	PCT 4413  C/P/S/V	0	0004413	PCT 4413  C/P/S/V
2014June3 		3706	0004414		PCT 4414	76	8004414	PCT 4414  C/P/S/V	0	0004414	PCT 4414  C/P/S/V
2014June3 		3707	0004415		PCT 4415	76	8004415	PCT 4415  C/V	0	0004415	PCT 4415  C/V
2014June3 		3708	0004416		PCT 4416	76	8004416	PCT 4416  C/P/S/V	0	0004416	PCT 4416  C/P/S/V
2014June3 		3709	0004417		PCT 4417	76	8004417	PCT 4417  C/P/V	0	0004417	PCT 4417  C/P/V
2014June3 		3710	0004418		PCT 4418	76	8004418	PCT 4418  C/P/S/V	0	0004418	PCT 4418  C/P/S/V
2014June3 		3711	0004419		PCT 4419	76	8004419	PCT 4419  C/P/V	0	0004419	PCT 4419  C/P/V
2014June3 		3712	0004420		PCT 4420	76	8004420	PCT 4420  C/P/V	0	0004420	PCT 4420  C/P/V
2014June3 		3713	0004421		PCT 4421	76	8004421	PCT 4421  C/P/V	0	0004421	PCT 4421  C/P/V
2014June3 		3714	0004422		PCT 4422	76	8004422	PCT 4422  C/P/S/V	0	0004422	PCT 4422  C/P/S/V
2014June3 		3715	0004423		PCT 4423	76	8004423	PCT 4423  C/P/S/V	0	0004423	PCT 4423  C/P/S/V
2014June3 		3716	0004424		PCT 4424	76	8004424	PCT 4424  C/P/V	0	0004424	PCT 4424  C/P/V
2014June3 		3717	0004425		PCT 4425	76	8004425	PCT 4425  C/S/V	0	0004425	PCT 4425  C/S/V
2014June3 		3718	0004426		PCT 4426	76	8004426	PCT 4426  C/P/S/V	0	0004426	PCT 4426  C/P/S/V
2014June3 		3719	0004427		PCT 4427	76	8004427	PCT 4427  C/P/S/V	0	0004427	PCT 4427  C/P/S/V
2014June3 		3720	0004428		PCT 4428	76	8004428	PCT 4428  C/P/S/V	0	0004428	PCT 4428  C/P/S/V
2014June3 		3721	0004429		PCT 4429	76	8004429	PCT 4429  C/V	0	0004429	PCT 4429  C/V
2014June3 		3722	0004430		PCT 4430	76	8004404	PCT 4404  C/S/V	0	0004404	PCT 4404  C/S/V
2014June3 		3723	0004431		PCT 4431	76	8004410	PCT 4410  C/P/S/V	0	0004410	PCT 4410  C/P/S/V
2014June3 		3724	0004432		PCT 4432	76	8004432	PCT 4432  C/P/S/V	0	0004432	PCT 4432  C/P/S/V
2014June3 		3725	0004433		PCT 4433	76	8004411	PCT 4411  C/P/S/V	0	0004411	PCT 4411  C/P/S/V
2014June3 		3726	0004434		PCT 4434	76	8004419	PCT 4419  C/P/V	0	0004419	PCT 4419  C/P/V
2014June3 		3727	0004435		PCT 4435	76	8004435	PCT 4435  C/P/S/V	0	0004435	PCT 4435  C/P/S/V
2014June3 		3728	0004436		PCT 4436	76	8004411	PCT 4411  C/P/S/V	0	0004411	PCT 4411  C/P/S/V
2014June3 		3729	0004437		PCT 4437	76	8004421	PCT 4421  C/P/V	0	0004421	PCT 4421  C/P/V
2014June3 		3730	0004438		PCT 4438	76	8004438	PCT 4438  C/H/P/S/V	0	0004438	PCT 4438  C/H/P/S/V
2014June3 		3731	0004439		PCT 4439	76	8004428	PCT 4428  C/P/S/V	0	0004428	PCT 4428  C/P/S/V
2014June3 		3732	0004440		PCT 4440	76	8004440	PCT 4440  C/P/S/V	0	0004440	PCT 4440  C/P/S/V
2014June3 		3733	0004441		PCT 4441	76	8004419	PCT 4419  C/P/V	0	0004419	PCT 4419  C/P/V
2014June3 		3734	0004442		PCT 4442	76	8004411	PCT 4411  C/P/S/V	0	0004411	PCT 4411  C/P/S/V
2014June3 		3735	0004443		PCT 4443	76	8004414	PCT 4414  C/P/S/V	0	0004414	PCT 4414  C/P/S/V
2014June3 		3736	0004444		PCT 4444	76	8004440	PCT 4440  C/P/S/V	0	0004440	PCT 4440  C/P/S/V
2014June3 		3737	0004674		PCT 4674	58	8004674	PCT 4674  C	0	0004674	PCT 4674  C
2014June3 		3738	0004675		PCT 4675	58	8004675	PCT 4675  C	0	0004675	PCT 4675  C
2014June3 		3739	0004676		PCT 4676	58	8004676	PCT 4676  C	0	0004676	PCT 4676  C
2014June3 		3740	0004677		PCT 4677	58	8004675	PCT 4675  C	0	0004675	PCT 4675  C
2014June3 		3741	0004678		PCT 4678	58	8004678	PCT 4678  C	0	0004678	PCT 4678  C
2014June3 		3742	0004679		PCT 4679	57	8004679	PCT 4679  C	0	0004679	PCT 4679  C
2014June3 		3743	0004680		PCT 4680	58	8004674	PCT 4674  C	0	0004674	PCT 4674  C
2014June3 		3744	0004681		PCT 4681	57	8004679	PCT 4679  C	0	0004679	PCT 4679  C
2014June3 		3745	0004682		PCT 4682	57	8004682	PCT 4682  C	0	0004682	PCT 4682  C
2014June3 		3746	0004683		PCT 4683	58	8004675	PCT 4675  C	0	0004675	PCT 4675  C
2014June3 		3747	0004684		PCT 4684	58	8004684	PCT 4684  C	0	0004684	PCT 4684  C
2014June3 		3748	0004685		PCT 4685	57	8004685	PCT 4685  C	0	0004685	PCT 4685  C
2014June3 		3749	0004686		PCT 4686	58	8004675	PCT 4675  C	0	0004675	PCT 4675  C
2014June3 		3750	0004687		PCT 4687	57	8004687	PCT 4687  C	0	0004687	PCT 4687  C
2014June3 		3751	0004688		PCT 4688	57	8004688	PCT 4688  C	0	0004688	PCT 4688  C
2014June3 		3752	0004689		PCT 4689	57	8004689	PCT 4689  C	0	0004689	PCT 4689  C
2014June3 		3753	0004690		PCT 4690	57	8004690	PCT 4690  C	0	0004690	PCT 4690  C
2014June3 		3754	0004691		PCT 4691	57	8004688	PCT 4688  C	0	0004688	PCT 4688  C
2014June3 		3755	0004692		PCT 4692	57	8004682	PCT 4682  C	0	0004682	PCT 4682  C
2014June3 		3756	0004693		PCT 4693	57	8004690	PCT 4690  C	0	0004690	PCT 4690  C
2014June3 		3757	0004694		PCT 4694	57	8004682	PCT 4682  C	0	0004682	PCT 4682  C
2014June3 		3758	0004695		PCT 4695	57	8004687	PCT 4687  C	0	0004687	PCT 4687  C
2014June3 		3759	0004696		PCT 4696	58	8004696	PCT 4696  C	0	0004696	PCT 4696  C
2014June3 		3760	0004697		PCT 4697	57	8004697	PCT 4697  C	0	0004697	PCT 4697  C
2014June3 		3761	0004698		PCT 4698	58	8004698	PCT 4698  C	0	0004698	PCT 4698  C
2014June3 		3762	0004699		PCT 4699	58	8004699	PCT 4699  C	0	0004699	PCT 4699  C
2014June3 		3763	0004701		PCT 4701	57	8004701	PCT 4701  C	0	0004701	PCT 4701  C
2014June3 		3764	0004702		PCT 4702	57	8004702	PCT 4702  C	0	0004702	PCT 4702  C
2014June3 		3765	0004703		PCT 4703	57	8004703	PCT 4703  C	0	0004703	PCT 4703  C
2014June3 		3766	0004704		PCT 4704	58	8004698	PCT 4698  C	0	0004698	PCT 4698  C
2014June3 		3767	0004705		PCT 4705	57	8004702	PCT 4702  C	0	0004702	PCT 4702  C
2014June3 		3768	0004706		PCT 4706	57	8004688	PCT 4688  C	0	0004688	PCT 4688  C
2014June3 		3769	0004707		PCT 4707	57	8004685	PCT 4685  C	0	0004685	PCT 4685  C
2014June3 		3770	0004708		PCT 4708	58	8004698	PCT 4698  C	0	0004698	PCT 4698  C
2014June3 		3771	0004709		PCT 4709	58	8004698	PCT 4698  C	0	0004698	PCT 4698  C
2014June3 		3772	0004710		PCT 4710	58	8004674	PCT 4674  C	0	0004674	PCT 4674  C
2014June3 		3773	0004711		PCT 4711	57	8004679	PCT 4679  C	0	0004679	PCT 4679  C
2014June3 		3774	0004712		PCT 4712	58	8004696	PCT 4696  C	0	0004696	PCT 4696  C
2014June3 		3775	0004713		PCT 4713	57	8004703	PCT 4703  C	0	0004703	PCT 4703  C
2014June3 		3776	0004714		PCT 4714	57	8004689	PCT 4689  C	0	0004689	PCT 4689  C
2014June3 		3777	0004715		PCT 4715	57	8004697	PCT 4697  C	0	0004697	PCT 4697  C
2014June3 		3778	0004716		PCT 4716	57	8004682	PCT 4682  C	0	0004682	PCT 4682  C
2014June3 		3779	0004717		PCT 4717	57	8004717	PCT 4717  C	0	0004717	PCT 4717  C
2014June3 		3780	0004718		PCT 4718	58	8004674	PCT 4674  C	0	0004674	PCT 4674  C
2014June3 		3781	0004719		PCT 4719	57	8004697	PCT 4697  C	0	0004697	PCT 4697  C
2014June3 		3782	0004720		PCT 4720	58	8004678	PCT 4678  C	0	0004678	PCT 4678  C
2014June3 		3783	0004721		PCT 4721	58	8004696	PCT 4696  C	0	0004696	PCT 4696  C
2014June3 		3784	0004723		PCT 4723	57	8004701	PCT 4701  C	0	0004701	PCT 4701  C
2014June3 		3785	0004724		PCT 4724	58	8004699	PCT 4699  C	0	0004699	PCT 4699  C
2014June3 		3786	0004725		PCT 4725	57	8004717	PCT 4717  C	0	0004717	PCT 4717  C
2014June3 		3787	0004726		PCT 4726	57	8004687	PCT 4687  C	0	0004687	PCT 4687  C
2014June3 		3788	0004727		PCT 4727	57	8004689	PCT 4689  C	0	0004689	PCT 4689  C
2014June3 		3789	0004729		PCT 4729	58	8004729	PCT MAIL 4729	1	0004729	PCT MAIL 4729
2014June3 		3790	0004730		PCT 4730	57	8004689	PCT 4689  C	0	0004689	PCT 4689  C
2014June3 		3791	0004731		PCT 4731	57	8004679	PCT 4679  C	0	0004679	PCT 4679  C
2014June3 		3792	0004732		PCT 4732	58	8004729	PCT MAIL 4729	1	0004729	PCT MAIL 4729
2014June3 		3793	0004733		PCT 4733	57	8004733	PCT MAIL 4733	1	0004733	PCT MAIL 4733
2014June3 		3794	0004734		PCT 4734	57	8004733	PCT MAIL 4733	1	0004733	PCT MAIL 4733
2014June3 		4168	0004735		PCT 4735	57	8004733	PCT MAIL 4733	1	0004733	PCT MAIL 4733
2014June3 		3795	0004740		PCT 4740	57	8004685	PCT 4685  C	0	0004685	PCT 4685  C
2014June3 		3796	0005449		PCT 5449	78	8005449	PCT MAIL 5449	1	0005449	PCT MAIL 5449
2014June3 		3797	0005451		PCT 5451	79	8005451	PCT MAIL 5451	1	0005451	PCT MAIL 5451
2014June3 		3798	0005452		PCT 5452	78	8005449	PCT MAIL 5449	1	0005449	PCT MAIL 5449
2014June3 		3799	0005453		PCT 5453	79	8005451	PCT MAIL 5451	1	0005451	PCT MAIL 5451
2014June3 		4130	0005454		PCT 5454	78	8005449	PCT MAIL 5449	1	0005449	PCT MAIL 5449
2014June3 		3800	0005456		PCT 5456	80	8005456	PCT MAIL 5456	1	0005456	PCT MAIL 5456
2014June3 		3801	0005457		PCT 5457	79	8005451	PCT MAIL 5451	1	0005451	PCT MAIL 5451
2014June3 		3802	0005458		PCT 5458	81	8005458	PCT MAIL 5458	1	0005458	PCT MAIL 5458
2014June3 		3803	0005459		PCT 5459	79	8005459	PCT MAIL 5459	1	0005459	PCT MAIL 5459
2014June3 		3804	0005460		PCT 5460	79	8005459	PCT MAIL 5459	1	0005459	PCT MAIL 5459
2014June3 		3805	0005461		PCT 5461	78	8005449	PCT MAIL 5449	1	0005449	PCT MAIL 5449
2014June3 		3806	0005502		PCT 5502	82	8005502	PCT 5502  S/V	0	0005502	PCT 5502  S/V
2014June3 		3807	0005503		PCT 5503	83	8005503	PCT 5503  2S/V	0	0005503	PCT 5503  2S/V
2014June3 		3808	0005504		PCT 5504	82	8005502	PCT 5502  S/V	0	0005502	PCT 5502  S/V
2014June3 		3809	0005505		PCT 5505	80	8005505	PCT MAIL 5505	1	0005505	PCT MAIL 5505
2014June3 		3810	0005506		PCT 5506	82	8005502	PCT 5502  S/V	0	0005502	PCT 5502  S/V
2014June3 		3811	0005507		PCT 5507	83	8005507	PCT MAIL 5507	1	0005507	PCT MAIL 5507
2014June3 		3813	0005509		PCT 5509	83	8005503	PCT 5503  2S/V	0	0005503	PCT 5503  2S/V
